DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
3/12/2007,1170.67,VNINDEX,1179.32,1179.32,1170.67,13923900
3/13/2007,1158.27,VNINDEX,1178.67,1178.67,1154.12,12819675
3/14/2007,1114.21,VNINDEX,1135.21,1135.21,1114.21,11096109
3/15/2007,1065.52,VNINDEX,1072.79,1072.79,1065.52,10809786
3/16/2007,1109.76,VNINDEX,1089.24,1109.76,1089.24,11274623
3/19/2007,1133.34,VNINDEX,1152.06,1152.06,1133.34,11699206
3/20/2007,1117.25,VNINDEX,1133.77,1133.77,1117.25,10819385
3/21/2007,1111.63,VNINDEX,1116.79,1116.79,1111.63,10629583
3/22/2007,1099.82,VNINDEX,1107.86,1107.86,1099.82,9651588
3/23/2007,1090.56,VNINDEX,1096.95,1096.95,1090.56,8260436
3/26/2007,1072.16,VNINDEX,1085.46,1085.46,1070.73,7532599
3/27/2007,1034.24,VNINDEX,1050.27,1050.27,1034.24,6686143
3/28/2007,1031.79,VNINDEX,999.35,1031.79,999.35,8801110
3/29/2007,1068.71,VNINDEX,1050.17,1068.71,1050.17,8139240
3/30/2007,1071.33,VNINDEX,1091.23,1091.23,1071.33,10424290
4/2/2007,1055.1,VNINDEX,1059.18,1061.75,1055.1,7738780
4/3/2007,1027.53,VNINDEX,1030.93,1030.93,1027.43,5307660
4/4/2007,1050.9,VNINDEX,1030.69,1050.9,1030.69,7202364
4/5/2007,1048.98,VNINDEX,1058.53,1058.53,1048.98,5252720
4/6/2007,1033.92,VNINDEX,1033.77,1033.92,1032.64,5643000
4/9/2007,1041.36,VNINDEX,1041.29,1041.36,1039.98,3809500
4/10/2007,1039.67,VNINDEX,1044.9,1044.9,1039.67,4466060
4/11/2007,1034.68,VNINDEX,1037.16,1037.25,1034.68,3448580
4/12/2007,1027.58,VNINDEX,1031.21,1031.21,1027.58,4203930
4/13/2007,1012.98,VNINDEX,1026.4,1026.4,1012.98,4856940
4/16/2007,983,VNINDEX,998.14,998.14,983,5487600
4/17/2007,965.72,VNINDEX,968.96,968.96,965.72,6459150
4/18/2007,1001.12,VNINDEX,979.86,1001.12,979.86,4293550
4/19/2007,998.09,VNINDEX,1015.1,1015.1,998.09,7943341
4/20/2007,968.88,VNINDEX,981.95,981.95,968.88,4905470
4/23/2007,931.18,VNINDEX,940.58,940.58,931.18,4220580
4/24/2007,905.53,VNINDEX,907.47,907.65,905.53,4977634
4/25/2007,923.89,VNINDEX,903.94,923.89,903.94,6505530
5/2/2007,935.48,VNINDEX,933.3,935.48,933.3,4773850
5/3/2007,937.46,VNINDEX,939.02,941.03,937.46,4039150
5/4/2007,947.19,VNINDEX,941.14,947.19,941.14,3165950
5/7/2007,983.62,VNINDEX,969.48,983.62,969.48,5187272
5/8/2007,1015.43,VNINDEX,1017.24,1017.24,1015.43,6219380
5/9/2007,1019.96,VNINDEX,1029.66,1029.66,1019.96,6828270
5/10/2007,1020.04,VNINDEX,1026.46,1026.46,1020.04,4595360
5/11/2007,1039.63,VNINDEX,1022.35,1039.63,1022.35,4870450
5/14/2007,1066.04,VNINDEX,1061.89,1066.04,1061.89,6073760
5/15/2007,1054.69,VNINDEX,1069.15,1069.15,1054.69,6507110
5/16/2007,1040.99,VNINDEX,1051.62,1051.62,1040.99,5342900
5/17/2007,1059.79,VNINDEX,1039.27,1059.79,1039.27,5778840
5/18/2007,1066.56,VNINDEX,1063.33,1066.56,1063.33,6503640
5/21/2007,1085.41,VNINDEX,1077.62,1085.41,1077.62,5954925
5/22/2007,1107.52,VNINDEX,1102.7,1107.52,1102.7,8457930
5/23/2007,1113.19,VNINDEX,1127.75,1127.75,1113.19,9408360
5/24/2007,1085.3,VNINDEX,1101.79,1101.79,1085.3,6458660
5/25/2007,1089.6,VNINDEX,1073.52,1089.6,1073.52,6430550
5/28/2007,1098.64,VNINDEX,1113.24,1113.24,1098.64,6177090
5/29/2007,1093.77,VNINDEX,1102.82,1102.82,1093.77,6594360
5/30/2007,1077.88,VNINDEX,1080.96,1080.96,1077.88,5325640
5/31/2007,1081.48,VNINDEX,1087.55,1087.55,1081.48,5914930
6/1/2007,1077.36,VNINDEX,1085.93,1085.93,1077.36,5585860
6/4/2007,1062.1,VNINDEX,1074.18,1074.18,1062.1,5550858
6/5/2007,1039.66,VNINDEX,1051.68,1051.68,1039.66,6242200
6/6/2007,1045.29,VNINDEX,1040.45,1045.29,1038.9,7043390
6/7/2007,1060.02,VNINDEX,1057.54,1060.56,1057.54,5582520
6/8/2007,1057.36,VNINDEX,1067.13,1067.13,1054.78,8563700
6/11/2007,1040.75,VNINDEX,1042.09,1042.09,1037.29,5933040
6/12/2007,1036.54,VNINDEX,1034.88,1036.54,1034.88,6114870
6/13/2007,1038.8,VNINDEX,1035.97,1038.8,1033.71,6038330
6/14/2007,1042.79,VNINDEX,1044.02,1044.02,1042.79,6283700
6/15/2007,1048.19,VNINDEX,1050.63,1050.63,1048.19,5648620
6/18/2007,1043.99,VNINDEX,1046.42,1046.62,1043.99,6098600
6/19/2007,1049.58,VNINDEX,1047.95,1049.87,1047.95,6460700
6/20/2007,1045.28,VNINDEX,1050.88,1050.88,1045.28,6700750
6/21/2007,1034.43,VNINDEX,1043.96,1043.96,1034.43,5624130
6/22/2007,1033.69,VNINDEX,1031.26,1037.45,1031.26,5790290
6/25/2007,1044.39,VNINDEX,1047.97,1047.97,1044.39,5435110
6/26/2007,1055.7,VNINDEX,1064.15,1064.15,1054.38,5984890
6/27/2007,1032.96,VNINDEX,1057.08,1057.08,1032.96,4882020
6/28/2007,1024.04,VNINDEX,1024.3,1024.62,1024.04,4458000
6/29/2007,1024.68,VNINDEX,1020.64,1024.68,1020.64,4523470
7/2/2007,994.17,VNINDEX,1015.71,1015.71,994.17,5959050
7/3/2007,977.3,VNINDEX,976.11,977.3,975.4,6479190
7/4/2007,1013.56,VNINDEX,996.14,1013.56,996.14,5117090
7/5/2007,1012.82,VNINDEX,1013.95,1013.95,1012.82,5530070
7/6/2007,1010.53,VNINDEX,1008.36,1010.53,1008.36,5198208
7/9/2007,1010.27,VNINDEX,1004.39,1010.27,1004.39,4114530
7/10/2007,1023.04,VNINDEX,1015.15,1023.04,1015.15,4996790
7/11/2007,1029.85,VNINDEX,1032.43,1032.71,1029.85,5227120
7/12/2007,1017.68,VNINDEX,1025.72,1025.72,1017.68,4696910
7/13/2007,1015.73,VNINDEX,1010.71,1015.73,1010.71,4675330
7/16/2007,995.83,VNINDEX,1005.16,1005.16,995.83,5167970
7/17/2007,1000.33,VNINDEX,995.86,1001.05,995.86,4727450
7/18/2007,994.73,VNINDEX,998.75,998.75,994.73,4500820
7/19/2007,984.43,VNINDEX,990.84,990.84,984.43,4051210
7/20/2007,981.31,VNINDEX,980.35,982.17,980.35,4968790
7/24/2007,982.43,VNINDEX,982.17,983.53,982.17,5346677
7/25/2007,972.56,VNINDEX,975.08,975.08,970.55,4936280
7/26/2007,956.13,VNINDEX,965.92,965.92,956.13,3858340
7/27/2007,940.36,VNINDEX,946.03,946.03,939.94,5183705
7/30/2007,925.44,VNINDEX,928.48,931.55,924.87,2948620
7/31/2007,907.95,VNINDEX,905.8,908.04,896.11,5557510
8/1/2007,923.14,VNINDEX,905.34,925.92,903.61,5269950
8/2/2007,911.18,VNINDEX,926.67,926.95,911.18,5396310
8/3/2007,892.88,VNINDEX,895.22,898.24,892.88,4399650
8/6/2007,883.9,VNINDEX,892.88,894.08,883.9,3692590
8/7/2007,896.91,VNINDEX,890.75,898.76,890.42,4161680
8/8/2007,910.05,VNINDEX,902.78,910.05,900.66,4836080
8/9/2007,938.21,VNINDEX,923.15,938.21,921.79,5670610
8/10/2007,935.68,VNINDEX,942.33,942.33,924.98,7597420
8/13/2007,909.15,VNINDEX,916,916.68,909.15,4218190
8/14/2007,923.15,VNINDEX,912.82,923.15,912.82,4518170
8/15/2007,915.34,VNINDEX,918.17,918.17,913.47,3687880
8/16/2007,900.26,VNINDEX,904.47,907.54,900.26,4245200
8/17/2007,887.93,VNINDEX,886.92,889.99,886.35,4321340
8/20/2007,890.02,VNINDEX,876.04,890.02,875.06,5643270
8/21/2007,895.72,VNINDEX,897.03,899.99,892.53,6869140
8/22/2007,892.07,VNINDEX,898.62,898.62,892.07,5513320
8/23/2007,887.62,VNINDEX,891.5,891.58,886.01,6206950
8/24/2007,905.48,VNINDEX,897.06,905.48,896.76,7950590
8/27/2007,909.07,VNINDEX,911.01,911.01,906.55,6395170
8/28/2007,902.58,VNINDEX,904.75,905.59,900.85,5236870
8/29/2007,901.17,VNINDEX,895.54,901.17,894.06,5641810
8/30/2007,903.94,VNINDEX,901.26,905.2,899.19,4402330
8/31/2007,908.37,VNINDEX,904.57,910.07,904.57,7845670
9/4/2007,929.85,VNINDEX,919.87,929.85,919.87,6868780
9/5/2007,925.57,VNINDEX,938.76,938.76,925.57,8619810
9/6/2007,928.36,VNINDEX,926.11,928.36,925.99,7332080
9/7/2007,934.13,VNINDEX,929.53,934.13,929.53,6761830
9/10/2007,927.14,VNINDEX,933.02,933.02,927.14,7746470
9/11/2007,920.48,VNINDEX,925.28,925.28,920.48,6220028
9/12/2007,921.19,VNINDEX,922.66,923.83,921.19,7099850
9/13/2007,921.31,VNINDEX,920.55,921.31,920.55,5478360
9/14/2007,930.46,VNINDEX,924.14,930.46,924.14,5448600
9/17/2007,934.74,VNINDEX,932.38,934.74,932.38,7056230
9/18/2007,935.17,VNINDEX,933.78,935.17,933.78,6960680
9/19/2007,946.22,VNINDEX,942.52,946.22,942.52,7541850
9/20/2007,963.61,VNINDEX,960.56,963.61,960.56,10909040
9/21/2007,958.67,VNINDEX,965.2,965.2,958.67,11376920
9/24/2007,975.82,VNINDEX,967.89,975.82,967.89,10720010
9/25/2007,1009.88,VNINDEX,1005.79,1009.88,1005.79,14000060
9/26/2007,1015.91,VNINDEX,1029.73,1029.73,1015.39,15432240
9/27/2007,1014.09,VNINDEX,1012.41,1014.09,1012.17,11709270
9/28/2007,1046.86,VNINDEX,1030.77,1046.86,1030.77,15045710
10/1/2007,1084.39,VNINDEX,1072.72,1084.39,1072.72,20234000
10/2/2007,1099.48,VNINDEX,1096.97,1099.48,1092.3,17484890
10/3/2007,1106.6,VNINDEX,1099.34,1106.6,1099.23,14909410
10/4/2007,1087.76,VNINDEX,1107.8,1107.8,1087.76,16966580
10/5/2007,1081.63,VNINDEX,1086.92,1086.92,1081.63,14774402
10/8/2007,1084.87,VNINDEX,1084.58,1088.11,1084.58,14061780
10/9/2007,1097.36,VNINDEX,1093.07,1097.36,1093.07,14861740
10/10/2007,1104.67,VNINDEX,1110.78,1110.78,1104.67,13654660
10/11/2007,1099.31,VNINDEX,1107.05,1107.05,1099.31,12019780
10/12/2007,1104.61,VNINDEX,1097.58,1104.61,1097.58,13916880
10/15/2007,1105.21,VNINDEX,1104.42,1105.21,1103.94,12244280
10/16/2007,1103.88,VNINDEX,1106.67,1106.67,1103.79,12885910
10/17/2007,1101.29,VNINDEX,1106.21,1106.72,1101.29,13658180
10/18/2007,1088.68,VNINDEX,1094.93,1094.93,1088.68,13706610
10/19/2007,1097.07,VNINDEX,1078.21,1097.07,1078.21,11991800
10/22/2007,1085.74,VNINDEX,1091.76,1091.76,1085.74,10903050
10/23/2007,1075.29,VNINDEX,1079.06,1079.06,1075.29,11270540
10/24/2007,1096.2,VNINDEX,1079.6,1096.2,1079.6,11147570
10/25/2007,1095.53,VNINDEX,1103.09,1103.09,1095.53,12131390
10/26/2007,1092.48,VNINDEX,1095.28,1095.28,1092.48,12469600
10/29/2007,1064.2,VNINDEX,1077.86,1077.86,1064.2,14805500
10/30/2007,1069.78,VNINDEX,1068.31,1071.15,1068.31,11854850
10/31/2007,1065.09,VNINDEX,1065.68,1072.47,1065.09,12785580
11/1/2007,1075.92,VNINDEX,1074.09,1078.8,1073.31,11060940
11/2/2007,1066.63,VNINDEX,1074.68,1075.49,1066.63,11280060
11/5/2007,1047.15,VNINDEX,1045.31,1055.35,1045.31,14216800
11/6/2007,1031.71,VNINDEX,1036.57,1036.84,1031.71,12351660
11/7/2007,1031.2,VNINDEX,1026.25,1036.95,1025.98,13802310
11/8/2007,1026.47,VNINDEX,1031.95,1034.35,1024.47,8981480
11/9/2007,1018.29,VNINDEX,1012.43,1018.29,1010.53,12485030
11/12/2007,1006.12,VNINDEX,1012.5,1015.43,1006.12,10295080
11/13/2007,973.59,VNINDEX,999.38,999.38,973.59,13572020
11/14/2007,993.75,VNINDEX,986.91,1008.16,986.91,13812150
11/15/2007,1002.71,VNINDEX,1007.06,1007.61,999.6,13490450
11/16/2007,998.22,VNINDEX,996.07,1001.37,995.77,8451180
11/19/2007,998.75,VNINDEX,996.48,999.45,995.59,6882050
11/20/2007,983.52,VNINDEX,984.3,986.51,982.51,8020570
11/21/2007,971.49,VNINDEX,963.56,972.26,963.56,9368030
11/22/2007,977.17,VNINDEX,977.57,983.69,976.12,7638550
11/23/2007,975.92,VNINDEX,979.11,981.38,974.44,7877347
11/26/2007,991.38,VNINDEX,982.18,991.38,980.86,10036770
11/27/2007,988.08,VNINDEX,998.72,999.4,988.08,8391380
11/28/2007,984.57,VNINDEX,988.59,989.69,984.57,7845438
11/29/2007,980.09,VNINDEX,984.86,987.37,980.09,7703070
11/30/2007,972.35,VNINDEX,973.19,980.09,972.35,8713070
12/3/2007,987.96,VNINDEX,977.86,987.96,977.86,8562600
12/4/2007,988.91,VNINDEX,990.51,992.54,988.91,9798970
12/5/2007,976.21,VNINDEX,981.95,981.95,976.21,7965150
12/6/2007,974.46,VNINDEX,973.65,974.46,971.49,7392340
12/7/2007,974.63,VNINDEX,970.15,976.89,970.15,7063220
12/10/2007,958.48,VNINDEX,966.72,968.17,958.48,9414458
12/11/2007,941.04,VNINDEX,948.91,949.37,941.04,8629630
12/12/2007,946.32,VNINDEX,936.2,952.88,935.93,8128880
12/13/2007,930.36,VNINDEX,941.76,941.76,930.36,6348130
12/14/2007,922.09,VNINDEX,924.11,927.88,922.09,5527390
12/17/2007,911.15,VNINDEX,918.61,920.25,911.15,7967180
12/18/2007,919.6,VNINDEX,911.42,919.6,909.8,7815370
12/19/2007,946.78,VNINDEX,932.59,946.78,932.59,9001800
12/20/2007,930.45,VNINDEX,949.15,949.15,930.45,7302420
12/21/2007,935.07,VNINDEX,930.37,935.61,929.92,7047410
12/24/2007,930.86,VNINDEX,933.66,934.77,929.97,6110930
12/25/2007,918.43,VNINDEX,925.11,925.32,918.43,7088620
12/26/2007,924.37,VNINDEX,917.31,924.37,916.24,5974770
12/27/2007,921.75,VNINDEX,923.08,925.11,921.75,6779910
12/28/2007,927.02,VNINDEX,920.72,927.02,920.72,5902660
1/2/2008,921.07,VNINDEX,925.66,926.01,921.07,5006582
1/3/2008,908.25,VNINDEX,913.56,915.46,908.25,5189990
1/4/2008,903.09,VNINDEX,904.83,905.38,903.09,4635580
1/7/2008,887.08,VNINDEX,899.53,899.53,884.03,6741100
1/8/2008,893.74,VNINDEX,892.68,899.22,892.68,6705060
1/9/2008,878.41,VNINDEX,888.69,889.12,878.41,6807917
1/10/2008,850.07,VNINDEX,858.07,858.58,849.69,10799890
1/11/2008,860.77,VNINDEX,860.52,867.5,860.13,7574180
1/14/2008,841,VNINDEX,859.29,859.29,841,8275700
1/15/2008,808.83,VNINDEX,819.04,820.2,807.72,10183700
1/16/2008,846.07,VNINDEX,836.43,846.07,835.2,9713140
1/17/2008,833.81,VNINDEX,861.78,861.78,830.74,10613030
1/18/2008,847.05,VNINDEX,831.08,847.05,828.22,5880910
1/21/2008,833.88,VNINDEX,839.31,839.37,833.88,7227360
1/22/2008,807.74,VNINDEX,808.46,813.01,807.74,8300355
1/23/2008,776.68,VNINDEX,785.77,787.12,775.3,9813820
1/24/2008,764.13,VNINDEX,785.92,790.52,764.13,9554410
1/25/2008,776.04,VNINDEX,763.66,778.82,762.99,7087530
1/28/2008,785.07,VNINDEX,781.92,785.07,775.9,7288760
1/29/2008,811.61,VNINDEX,787.3,811.61,786.42,9962390
1/30/2008,843.1,VNINDEX,844.95,848.88,843.1,12327000
1/31/2008,844.11,VNINDEX,831.74,844.11,826.03,17332690
2/1/2008,859.62,VNINDEX,854.15,859.62,852.32,12155310
2/12/2008,841.23,VNINDEX,857.02,857.02,840.5,6563550
2/13/2008,817.86,VNINDEX,830.54,830.77,817.86,7612299
2/14/2008,823.46,VNINDEX,824.34,832.66,823.46,7236590
2/15/2008,816.03,VNINDEX,821,821,813.89,5835450
2/18/2008,782.57,VNINDEX,784.8,786.45,780.8,12627240
2/19/2008,776.79,VNINDEX,764.42,780.91,764.17,9490914
2/20/2008,744.92,VNINDEX,775.3,775.93,744.92,9484220
2/21/2008,710.45,VNINDEX,711.78,712.27,710.17,8476950
2/22/2008,687.1,VNINDEX,678.32,687.1,677.79,15377850
2/25/2008,715.04,VNINDEX,706,715.25,706,12225060
2/26/2008,692.91,VNINDEX,714.86,714.86,692.88,12221100
2/27/2008,686.49,VNINDEX,681.45,704.67,681.35,9095090
2/28/2008,678.12,VNINDEX,687.75,688.7,677.8,8789700
2/29/2008,663.3,VNINDEX,670.49,672.15,661.75,10885440
3/3/2008,635.24,VNINDEX,646.08,646.31,634.22,10277900
3/4/2008,608.88,VNINDEX,608.05,608.88,606.1,8478670
3/5/2008,583.45,VNINDEX,581.19,583.45,580.4,10196850
3/6/2008,611.17,VNINDEX,609.77,611.26,609.77,9886202
3/7/2008,640.14,VNINDEX,638.23,640.14,638.23,8669280
3/10/2008,658.29,VNINDEX,667.63,669.24,657.53,26653440
3/11/2008,638.71,VNINDEX,642.87,643.68,638.71,14900060
3/12/2008,643.9,VNINDEX,632.08,654.47,632.08,13282000
3/13/2008,647.6,VNINDEX,655.18,655.18,644.89,9896420
3/14/2008,643.8,VNINDEX,640.04,643.9,640.04,11495356
3/17/2008,615.71,VNINDEX,623.23,624.31,615.71,11537420
3/18/2008,588.26,VNINDEX,588.63,589.57,588.16,9694285
3/19/2008,573.45,VNINDEX,584.53,592.18,573.45,19189650
3/20/2008,564.82,VNINDEX,568.32,576.41,564.82,10027530
3/21/2008,545.68,VNINDEX,553.05,553.69,545.68,11754390
3/24/2008,521.07,VNINDEX,524.72,525.24,521.07,8780024
3/25/2008,496.64,VNINDEX,497.25,497.39,496.64,7744310
3/26/2008,504.67,VNINDEX,495.02,504.78,495.02,18619324
3/27/2008,508.75,VNINDEX,507.79,508.79,507.79,6521000
3/28/2008,512.7,VNINDEX,512.3,512.7,512.3,3550230
3/31/2008,516.85,VNINDEX,516.59,516.85,516.58,2731550
4/1/2008,520.99,VNINDEX,520.53,520.99,520.53,1748340
4/2/2008,525.11,VNINDEX,524.38,525.11,524.38,1242020
4/3/2008,529.23,VNINDEX,528.46,529.23,528.46,1993160
4/4/2008,533,VNINDEX,531.56,533,531.56,1576900
4/7/2008,542.33,VNINDEX,541.42,542.33,541.37,2117800
4/8/2008,548.56,VNINDEX,550.68,550.68,544.3,25849980
4/9/2008,552.05,VNINDEX,552.42,552.42,550.03,11031570
4/10/2008,545.73,VNINDEX,549.17,549.17,543.99,9298650
4/11/2008,539.01,VNINDEX,537.71,539.01,536.9,9264020
4/16/2008,531.38,VNINDEX,530.9,531.73,530.04,6037610
4/17/2008,537.58,VNINDEX,523.52,537.58,523.45,13240110
4/18/2008,537.31,VNINDEX,540.08,540.08,534.51,10324280
4/21/2008,534.92,VNINDEX,534.62,534.92,532.69,6025300
4/22/2008,530.62,VNINDEX,530.26,530.62,528.6,4886560
4/23/2008,521.95,VNINDEX,523.6,523.6,521.82,5455350
4/24/2008,518.42,VNINDEX,515.14,518.42,515.08,6921040
4/25/2008,515.88,VNINDEX,514.37,515.88,513.93,7188240
4/28/2008,519.42,VNINDEX,514.79,519.62,514.44,9266020
4/29/2008,522.36,VNINDEX,523.86,524.07,520.41,9960430
5/5/2008,521.28,VNINDEX,523.29,523.75,521.28,5342700
5/6/2008,518.35,VNINDEX,518.21,518.35,516.21,6103045
5/7/2008,515.26,VNINDEX,514.66,515.26,511.07,6046690
5/8/2008,507.94,VNINDEX,507.31,507.94,506.43,4632400
5/9/2008,500.33,VNINDEX,499.59,500.33,499.59,3506550
5/12/2008,492.04,VNINDEX,492.95,493.27,492.04,2561332
5/13/2008,483.92,VNINDEX,484.77,484.77,483.92,1340460
5/14/2008,475.5,VNINDEX,477.29,477.29,475.5,1922300
5/15/2008,466.67,VNINDEX,468.56,468.56,466.67,2113880
5/16/2008,460.04,VNINDEX,459.62,461.96,459.37,8337430
5/19/2008,455.67,VNINDEX,453.93,455.67,453.93,5219340
5/20/2008,449.24,VNINDEX,450.03,450.03,449.24,5026422
5/21/2008,441.75,VNINDEX,442.38,442.41,441.53,4901800
5/22/2008,434.75,VNINDEX,435.64,435.73,434.75,2879950
5/23/2008,428.05,VNINDEX,427.84,428.2,427.53,3179200
5/26/2008,420.51,VNINDEX,422.48,422.48,420.51,1512370
5/30/2008,414.1,VNINDEX,413.99,414.14,413.99,2725780
6/2/2008,407.94,VNINDEX,408.2,408.2,407.94,1173850
6/3/2008,401.2,VNINDEX,402.39,402.39,401.1,1089770
6/4/2008,395.66,VNINDEX,395.54,395.66,394.68,1303170
6/5/2008,390.08,VNINDEX,390.86,390.86,390.06,1316200
6/6/2008,384.24,VNINDEX,385.18,385.18,384.05,1674000
6/9/2008,379.12,VNINDEX,380.23,380.23,379.12,905520
6/10/2008,373,VNINDEX,374.33,374.46,373,1199200
6/11/2008,370.45,VNINDEX,368.06,371.29,368.06,11198880
6/12/2008,370.55,VNINDEX,368.7,370.55,368.1,6886490
6/13/2008,372.68,VNINDEX,370.83,373.57,370.83,10228120
6/16/2008,378.2,VNINDEX,376.23,378.68,376.23,11265230
6/17/2008,384.71,VNINDEX,384.17,384.72,384.17,7479250
6/18/2008,382.07,VNINDEX,389.01,389.01,381.03,22381100
6/19/2008,373.27,VNINDEX,372.8,373.27,372.53,5243980
6/20/2008,366.02,VNINDEX,364.71,366.04,364.32,7003490
6/23/2008,368.95,VNINDEX,367.08,369.69,367,9845180
6/24/2008,375.97,VNINDEX,373,375.97,372.89,6483900
6/25/2008,383.78,VNINDEX,382.36,383.78,382.13,7192040
6/26/2008,386.48,VNINDEX,392.69,392.69,382.75,14447210
6/27/2008,392.61,VNINDEX,385.21,392.74,385.21,8330180
6/30/2008,399.4,VNINDEX,395.27,399.4,394.97,7574490
7/1/2008,409.61,VNINDEX,406.46,409.83,406.46,8925960
7/2/2008,419.29,VNINDEX,417.78,420.04,417.22,14380910
7/3/2008,430.05,VNINDEX,428.8,430.13,428.51,8885420
7/4/2008,439.68,VNINDEX,441.43,441.43,439.68,10396110
7/7/2008,435.89,VNINDEX,448.49,448.49,432.32,25319130
7/8/2008,436.71,VNINDEX,427.35,436.71,426.49,15344630
7/9/2008,439.55,VNINDEX,439.21,440.76,438.72,15331440
7/10/2008,446.6,VNINDEX,444.26,446.6,444,13736500
7/11/2008,456.64,VNINDEX,453.78,456.64,453.78,12969670
7/14/2008,467.94,VNINDEX,466.31,467.94,466.11,9031460
7/15/2008,479.8,VNINDEX,479.62,479.8,478.7,11291170
7/16/2008,486.53,VNINDEX,486.74,486.74,476.52,37214808
7/17/2008,489.83,VNINDEX,492.61,493.17,489.83,14880680
7/18/2008,483.05,VNINDEX,480.09,486.98,480.09,26871610
7/21/2008,470.82,VNINDEX,472.95,472.95,470.12,14164760
7/22/2008,457.88,VNINDEX,461.31,461.31,457.88,1658250
7/23/2008,445.59,VNINDEX,451.17,451.17,445.59,1654210
7/24/2008,435.79,VNINDEX,435.73,440.9,434,23590880
7/25/2008,429.46,VNINDEX,428.04,429.46,427.4,8888450
7/28/2008,434.64,VNINDEX,426.23,434.64,426.23,13393330
7/29/2008,444.4,VNINDEX,443.45,444.78,443.45,13066180
7/30/2008,448.27,VNINDEX,448.39,448.39,447.1,20923200
7/31/2008,451.36,VNINDEX,447.42,451.36,444.94,13172170
8/1/2008,447.11,VNINDEX,447.37,449.86,446.48,11136740
8/4/2008,439.41,VNINDEX,439.49,440.52,438.17,11514420
8/5/2008,430.26,VNINDEX,429.78,430.26,428.63,10393270
8/6/2008,437.45,VNINDEX,431.43,437.45,431.43,16456350
8/7/2008,438.83,VNINDEX,446.85,446.87,438.83,17026680
8/8/2008,444.28,VNINDEX,441.79,444.29,438.82,14531080
8/11/2008,454.8,VNINDEX,454.87,455.08,454.07,13850360
8/12/2008,459.89,VNINDEX,464.09,464.62,456.27,21698800
8/13/2008,464.01,VNINDEX,460.28,465.17,457.31,19909170
8/14/2008,476.5,VNINDEX,470.14,476.5,469.6,18550500
8/15/2008,488.94,VNINDEX,488.81,489.16,488.69,9033650
8/18/2008,508.05,VNINDEX,504.14,508.48,503.65,16903560
8/19/2008,511.53,VNINDEX,520.51,520.51,506.76,33607660
8/20/2008,508.47,VNINDEX,497.75,514.95,497.75,31561550
8/21/2008,525.98,VNINDEX,512.54,525.98,510.69,24821640
8/22/2008,526.98,VNINDEX,535.99,536.61,526.98,22507730
8/25/2008,548.25,VNINDEX,544.75,548.25,542.9,20339070
8/26/2008,561.67,VNINDEX,568.36,569.25,561.67,17749350
8/27/2008,561.85,VNINDEX,568.9,575.71,561.85,31311510
8/28/2008,547.69,VNINDEX,549.84,551.3,547.45,35699900
8/29/2008,539.1,VNINDEX,533.1,539.1,531.37,31779490
9/3/2008,555.14,VNINDEX,552.6,558.87,552.6,16118760
9/4/2008,558.56,VNINDEX,556.61,558.62,549.71,29519810
9/5/2008,546.66,VNINDEX,551.35,553.37,546.66,20764700
9/8/2008,532.71,VNINDEX,527.84,536.1,526.69,35505820
9/9/2008,525.49,VNINDEX,532.89,541.9,525.49,28118610
9/10/2008,514.45,VNINDEX,530.01,530.25,508.69,26777120
9/11/2008,497.01,VNINDEX,499.03,500.14,496.84,16986940
9/12/2008,476,VNINDEX,477.36,479.34,475.41,15150500
9/15/2008,476.76,VNINDEX,470.38,493.16,470.38,28895380
9/16/2008,455.95,VNINDEX,466.16,466.16,455.95,16647670
9/17/2008,437.24,VNINDEX,436.42,438.79,436.42,14371590
9/18/2008,419.28,VNINDEX,417.24,419.28,416.88,10760150
9/19/2008,439.06,VNINDEX,434.14,439.06,434.14,23412250
9/22/2008,459.86,VNINDEX,459.64,459.87,459.57,7598010
9/23/2008,465.87,VNINDEX,455.62,474.63,452.76,38554100
9/24/2008,455.05,VNINDEX,461.19,465.62,454.57,13227740
9/25/2008,470.43,VNINDEX,459.06,470.43,459.06,17547350
9/26/2008,483.81,VNINDEX,490.26,490.26,475.6,22165650
9/29/2008,479,VNINDEX,476.72,487.24,472.42,18697030
9/30/2008,456.7,VNINDEX,457.26,457.26,456.58,4350900
10/1/2008,454.41,VNINDEX,463.26,464.2,448.03,19417470
10/2/2008,460.25,VNINDEX,466.11,466.76,454.17,14125430
10/3/2008,452.14,VNINDEX,449.44,456.56,449.44,10182880
10/6/2008,433.71,VNINDEX,436.7,437.37,432.12,14274570
10/7/2008,414.24,VNINDEX,413.63,415.12,413.63,10209120
10/8/2008,401.33,VNINDEX,397.2,402.37,396.88,15025130
10/9/2008,397.68,VNINDEX,389.98,410.01,389.98,20960410
10/10/2008,379.06,VNINDEX,379.1,381.9,378.66,16106450
10/13/2008,371.67,VNINDEX,377.77,381.07,371.4,12911350
10/14/2008,389.33,VNINDEX,381.94,389.33,381.94,8276890
10/15/2008,397.15,VNINDEX,399.86,399.86,388.82,24780850
10/16/2008,384.61,VNINDEX,380.44,388.42,380.44,12735350
10/17/2008,382.51,VNINDEX,385.77,385.77,382.03,11405170
10/20/2008,370.8,VNINDEX,377.2,377.99,370.8,10581880
10/21/2008,379.94,VNINDEX,379.53,379.94,373.48,15760510
